,economy,series,2005,2006,2007,2008,2009,2010
291,BRA,SE.SEC.CUAT.UP.FE.ZS,,33.717830657959,35.0384788513184,36.7026901245117,38.3714904785156,37.5922889709473
292,BRA,SE.SEC.CUAT.UP.MA.ZS,,30.9705009460449,32.2966194152832,34.0479507446289,35.686279296875,34.098991394043
293,BRA,SE.SEC.CUAT.UP.ZS,,32.4210815429688,33.7455711364746,35.4544715881348,37.1068801879883,35.922679901123
294,BRA,SE.TER.CUAT.ST.FE.ZS,,9.12119960784912,10.1406097412109,10.8358097076416,11.5665798187256,12.5146598815918
295,BRA,SE.TER.CUAT.ST.MA.ZS,,8.10297966003418,8.42728042602539,9.09022998809814,9.50755023956299,9.97198963165283
296,BRA,SE.TER.CUAT.ST.ZS,,8.64058971405029,9.3326997756958,10.0150604248047,10.5968704223633,11.2994003295898
297,CAN,SE.SEC.CUAT.PO.FE.ZS,,54.1988410949707,,,,
298,CAN,SE.SEC.CUAT.PO.MA.ZS,,57.9041900634766,,,,
299,CAN,SE.SEC.CUAT.PO.ZS,,55.9819297790527,,,,
300,CAN,SE.SEC.CUAT.UP.FE.ZS,,79.1220779418945,,,,
301,CAN,SE.SEC.CUAT.UP.MA.ZS,,79.706657409668,,,,
302,CAN,SE.SEC.CUAT.UP.ZS,,79.4033889770508,,,,
303,CAN,SE.TER.CUAT.ST.FE.ZS,,45.7966194152832,,,,
304,CAN,SE.TER.CUAT.ST.MA.ZS,,41.7790107727051,,,,
305,CAN,SE.TER.CUAT.ST.ZS,,43.8632698059082,,,,
306,CHE,SE.PRM.CUAT.FE.ZS,,,,,100.0,
307,CHE,SE.PRM.CUAT.MA.ZS,,,,,100.0,
308,CHE,SE.PRM.CUAT.ZS,,,,,100.0,
309,CHE,SE.SEC.CUAT.LO.FE.ZS,,,,,95.2377319335938,95.097412109375
310,CHE,SE.SEC.CUAT.LO.MA.ZS,,,,,96.6860961914063,96.5392608642578
311,CHE,SE.SEC.CUAT.LO.ZS,,,,,95.9379425048828,95.7916717529297
312,CHE,SE.SEC.CUAT.PO.FE.ZS,,,,,24.9415493011475,30.3456497192383
313,CHE,SE.SEC.CUAT.PO.MA.ZS,,,,,43.0270614624023,46.5736503601074
314,CHE,SE.SEC.CUAT.PO.ZS,,,,,33.6849899291992,38.1595802307129
315,CHE,SE.SEC.CUAT.UP.FE.ZS,,,,,77.0896530151367,77.7035293579102
316,CHE,SE.SEC.CUAT.UP.MA.ZS,,,,,88.7278137207031,87.5705108642578
317,CHE,SE.SEC.CUAT.UP.ZS,,,,,82.7161178588867,82.4545669555664
318,CHE,SE.TER.CUAT.ST.FE.ZS,,,,,22.3775100708008,25.440149307251
319,CHE,SE.TER.CUAT.ST.MA.ZS,,,,,40.3462409973145,41.5500602722168
320,CHE,SE.TER.CUAT.ST.ZS,,,,,31.064489364624,33.1972198486328
321,CHL,SE.PRM.CUAT.FE.ZS,,,88.7662963867188,84.6594161987305,,83.8438568115234
322,CHL,SE.PRM.CUAT.MA.ZS,,,89.1337509155273,86.5889282226563,,85.5551300048828
323,CHL,SE.PRM.CUAT.ZS,,,88.9410018920898,85.6004104614258,,84.666259765625
324,CHL,SE.SEC.CUAT.LO.FE.ZS,,,76.3395767211914,72.4481201171875,,73.5491485595703
325,CHL,SE.SEC.CUAT.LO.MA.ZS,,,75.2894134521484,76.4626998901367,,76.6635208129883
326,CHL,SE.SEC.CUAT.LO.ZS,,,75.8403015136719,74.4059677124023,,75.0458374023438
327,CHL,SE.SEC.CUAT.PO.FE.ZS,,,13.871729850769,20.1836795806885,,17.9328308105469
328,CHL,SE.SEC.CUAT.PO.MA.ZS,,,16.3533000946045,21.7022495269775,,18.2399997711182
329,CHL,SE.SEC.CUAT.PO.ZS,,,15.0515403747559,20.924259185791,,18.0804500579834
330,CHL,SE.SEC.CUAT.UP.FE.ZS,,,50.0799102783203,51.0005416870117,,51.9844398498535
331,CHL,SE.SEC.CUAT.UP.MA.ZS,,,51.1078987121582,52.7656593322754,,53.8066596984863
332,CHL,SE.SEC.CUAT.UP.ZS,,,50.5686492919922,51.8613586425781,,52.8601493835449
333,CHL,SE.TER.CUAT.ST.FE.ZS,,,13.871729850769,20.1836795806885,,17.9328308105469
334,CHL,SE.TER.CUAT.ST.MA.ZS,,,16.3533000946045,21.7022495269775,,18.2399997711182
335,CHL,SE.TER.CUAT.ST.ZS,,,15.0515403747559,20.924259185791,,18.0804500579834
336,CHN,SE.SEC.CUAT.LO.FE.ZS,,,,,,58.6514587402344
337,CHN,SE.SEC.CUAT.LO.MA.ZS,,,,,,71.8591232299805
338,CHN,SE.SEC.CUAT.LO.ZS,,,,,,65.3229217529297
339,CHN,SE.SEC.CUAT.UP.FE.ZS,,,,,,19.195930480957
340,CHN,SE.SEC.CUAT.UP.MA.ZS,,,,,,25.3728103637695
341,CHN,SE.SEC.CUAT.UP.ZS,,,,,,22.3159999847412
342,CHN,SE.TER.CUAT.BA.FE.ZS,,,,,,2.9976499080658
343,CHN,SE.TER.CUAT.BA.MA.ZS,,,,,,4.14589977264404
344,CHN,SE.TER.CUAT.BA.ZS,,,,,,3.57765007019043
345,CHN,SE.TER.CUAT.MS.FE.ZS,,,,,,0.312000006437302
346,CHN,SE.TER.CUAT.MS.MA.ZS,,,,,,0.444009989500046
347,CHN,SE.TER.CUAT.MS.ZS,,,,,,0.378679990768433
348,CHN,SE.TER.CUAT.ST.FE.ZS,,,,,,7.59915018081665
349,CHN,SE.TER.CUAT.ST.MA.ZS,,,,,,10.0003299713135
350,CHN,SE.TER.CUAT.ST.ZS,,,,,,8.81204032897949
351,CMR,SE.PRM.CUAT.FE.ZS,,,,,,26.41037940979
352,CMR,SE.PRM.CUAT.MA.ZS,,,,,,46.9952011108398
353,CMR,SE.PRM.CUAT.ZS,,,,,,36.3095397949219
354,CMR,SE.SEC.CUAT.LO.FE.ZS,,,,,,26.3651103973389
355,CMR,SE.SEC.CUAT.LO.MA.ZS,,,,,,46.8747100830078
356,CMR,SE.SEC.CUAT.LO.ZS,,,,,,36.228099822998
357,CMR,SE.SEC.CUAT.PO.FE.ZS,,,,,,8.82289028167725
358,CMR,SE.SEC.CUAT.PO.MA.ZS,,,,,,18.5649509429932
359,CMR,SE.SEC.CUAT.PO.ZS,,,,,,13.5078096389771
360,CMR,SE.SEC.CUAT.UP.FE.ZS,,,,,,11.4770097732544
361,CMR,SE.SEC.CUAT.UP.MA.ZS,,,,,,25.3994693756104
362,CMR,SE.SEC.CUAT.UP.ZS,,,,,,18.172269821167
363,CMR,SE.TER.CUAT.ST.FE.ZS,,,,,,0.720610022544861
364,CMR,SE.TER.CUAT.ST.MA.ZS,,,,,,2.2256600856781
365,CMR,SE.TER.CUAT.ST.ZS,,,,,,1.44438004493713
366,COL,SE.PRM.CUAT.FE.ZS,72.1646728515625,69.8536987304688,71.5174865722656,72.0920333862305,72.0160522460938,72.5077819824219
367,COL,SE.PRM.CUAT.MA.ZS,71.5833435058594,69.1354217529297,70.4019088745117,71.5622100830078,70.9969024658203,71.6571273803711
368,COL,SE.PRM.CUAT.ZS,71.8870162963867,69.5107498168945,70.9841232299805,71.838981628418,71.5289306640625,72.1011734008789
369,COL,SE.SEC.CUAT.LO.FE.ZS,41.2122917175293,38.2727699279785,42.1407890319824,43.5169296264648,43.3717803955078,44.6144981384277
370,COL,SE.SEC.CUAT.LO.MA.ZS,40.7414817810059,37.4548110961914,41.6937789916992,42.8718414306641,42.130729675293,43.6539115905762
371,COL,SE.SEC.CUAT.LO.ZS,40.987419128418,37.8822288513184,41.9270706176758,43.2088317871094,42.7785987854004,44.1553382873535
372,COL,SE.SEC.CUAT.PO.FE.ZS,15.2126502990723,10.8824901580811,14.683970451355,15.4806699752808,15.1454401016235,16.1564903259277
373,COL,SE.SEC.CUAT.PO.MA.ZS,16.6186294555664,11.8892698287964,14.3923397064209,15.1543502807617,14.2596302032471,15.1590995788574
374,COL,SE.SEC.CUAT.PO.ZS,15.8841695785522,11.3631896972656,14.5445404052734,15.3248100280762,14.7220497131348,15.6797399520874
375,COL,SE.SEC.CUAT.UP.FE.ZS,33.6241416931152,32.2699394226074,36.5652694702148,38.0858688354492,38.0641899108887,39.4336204528809
376,COL,SE.SEC.CUAT.UP.MA.ZS,33.8037986755371,32.2693901062012,36.4688987731934,38.0355491638184,37.2010192871094,38.809440612793
377,COL,SE.SEC.CUAT.UP.ZS,33.7099494934082,32.2696800231934,36.5191917419434,38.061840057373,37.6516304016113,39.1352615356445
378,COL,SE.TER.CUAT.BA.FE.ZS,,,9.44157028198242,9.78446960449219,9.16917037963867,9.37959957122803
379,COL,SE.TER.CUAT.BA.MA.ZS,,,9.95215034484863,10.1496696472168,9.22037982940674,9.5727596282959
380,COL,SE.TER.CUAT.BA.ZS,,,9.6856803894043,9.95890045166016,9.1936502456665,9.4719295501709
381,COL,SE.TER.CUAT.MS.FE.ZS,,,2.31436991691589,2.21518993377686,2.19826006889343,2.48813009262085
382,COL,SE.TER.CUAT.MS.MA.ZS,,,2.7081298828125,2.53507995605469,2.4922399520874,2.66356992721558
383,COL,SE.TER.CUAT.MS.ZS,,,2.50262999534607,2.36796998977661,2.33876991271973,2.57199001312256
384,COL,SE.TER.CUAT.ST.FE.ZS,15.2126502990723,10.8824901580811,14.683970451355,15.4806699752808,15.1454401016235,16.1564903259277
385,COL,SE.TER.CUAT.ST.MA.ZS,16.6186294555664,11.8892698287964,14.3923397064209,15.1543502807617,14.2596302032471,15.1590995788574
386,COL,SE.TER.CUAT.ST.ZS,15.8841695785522,11.3631896972656,14.5445404052734,15.3248100280762,14.7220497131348,15.6797399520874
387,CRI,SE.PRM.CUAT.FE.ZS,,,76.8176727294922,78.6316223144531,78.9334030151367,79.12890625
388,CRI,SE.PRM.CUAT.MA.ZS,,,78.2685470581055,79.5587921142578,80.6181030273438,79.4169006347656
389,CRI,SE.PRM.CUAT.ZS,,,77.5068588256836,79.0690994262695,79.7335968017578,79.2655487060547
390,CRI,SE.SEC.CUAT.LO.FE.ZS,,,47.9101486206055,50.0476303100586,49.9130096435547,49.1757392883301
391,CRI,SE.SEC.CUAT.LO.MA.ZS,,,47.4192390441895,49.4658393859863,50.3309097290039,48.7825202941895
392,CRI,SE.SEC.CUAT.LO.ZS,,,47.6769599914551,49.773120880127,50.111499786377,48.9891815185547
393,CRI,SE.SEC.CUAT.PO.FE.ZS,,,17.3658599853516,20.2979793548584,21.0928802490234,20.1201801300049
394,CRI,SE.SEC.CUAT.PO.MA.ZS,,,17.8352909088135,20.5263805389404,20.7235298156738,19.8782596588135
395,CRI,SE.SEC.CUAT.PO.ZS,,,17.5888500213623,20.4057502746582,20.9174499511719,20.0053997039795
396,CRI,SE.SEC.CUAT.UP.FE.ZS,,,33.7910614013672,36.3915214538574,36.9481887817383,36.0239105224609
397,CRI,SE.SEC.CUAT.UP.MA.ZS,,,33.0888710021973,34.990608215332,36.1034889221191,34.9232788085938
398,CRI,SE.SEC.CUAT.UP.ZS,,,33.4575119018555,35.7305107116699,36.5469703674316,35.5017204284668
399,CRI,SE.TER.CUAT.ST.FE.ZS,,,17.3658599853516,20.2979793548584,21.0928802490234,20.1201801300049
400,CRI,SE.TER.CUAT.ST.MA.ZS,,,17.8352909088135,20.5263805389404,20.7235298156738,19.8782596588135
401,CRI,SE.TER.CUAT.ST.ZS,,,17.5888500213623,20.4057502746582,20.9174499511719,20.0053997039795
402,CYM,SE.PRM.CUAT.FE.ZS,99.0928268432617,98.7649536132813,97.2205429077148,98.6907730102539,,
403,CYM,SE.PRM.CUAT.MA.ZS,98.6032485961914,98.9454803466797,97.2292709350586,99.0588226318359,,
404,CYM,SE.PRM.CUAT.ZS,98.8484191894531,98.8535766601563,97.2249984741211,98.8725433349609,,
405,CYM,SE.SEC.CUAT.LO.FE.ZS,84.4936676025391,81.7704315185547,91.4906463623047,91.0210113525391,,
406,CYM,SE.SEC.CUAT.LO.MA.ZS,83.3765411376953,80.4160079956055,92.4862518310547,91.8047637939453,,
407,CYM,SE.SEC.CUAT.LO.ZS,83.9359817504883,81.1054534912109,91.9989166259766,91.408088684082,,
408,CYM,SE.SEC.CUAT.PO.FE.ZS,41.0284805297852,36.9118118286133,45.894229888916,47.5915985107422,,
409,CYM,SE.SEC.CUAT.PO.MA.ZS,38.4794502258301,38.5653915405273,44.5325698852539,42.6883583068848,,
410,CYM,SE.SEC.CUAT.PO.ZS,39.7559509277344,37.7236709594727,45.1990814208984,45.169979095459,,
411,CYM,SE.SEC.CUAT.UP.FE.ZS,,,72.5969161987305,78.7933578491211,,
412,CYM,SE.SEC.CUAT.UP.MA.ZS,,,74.4923934936523,75.7446823120117,,
413,CYM,SE.SEC.CUAT.UP.ZS,,,73.564582824707,77.2876663208008,,
414,CYM,SE.TER.CUAT.ST.FE.ZS,25.6329097747803,25.1872100830078,38.1679801940918,40.8109397888184,,
415,CYM,SE.TER.CUAT.ST.MA.ZS,23.3532600402832,22.2840309143066,35.7497901916504,34.3429298400879,,
416,CYM,SE.TER.CUAT.ST.ZS,24.4948596954346,23.7618408203125,36.9334602355957,37.6165199279785,,
417,CYP,SE.PRM.CUAT.FE.ZS,88.7256164550781,89.4837188720703,89.6873779296875,89.8278503417969,89.7036590576172,90.4953536987305
418,CYP,SE.PRM.CUAT.MA.ZS,94.8896026611328,95.7995986938477,95.7420196533203,95.3219223022461,95.4420394897461,95.8535766601563
419,CYP,SE.PRM.CUAT.ZS,91.6950073242188,92.5325698852539,92.6240234375,92.5093536376953,92.5257720947266,93.1290664672852
420,CYP,SE.SEC.CUAT.LO.FE.ZS,65.8453369140625,68.5280990600586,69.9950790405273,70.828857421875,71.0296020507813,72.2066497802734
421,CYP,SE.SEC.CUAT.LO.MA.ZS,72.7846603393555,75.0675964355469,76.947021484375,77.308723449707,78.1039962768555,79.6020126342773
422,CYP,SE.SEC.CUAT.LO.ZS,69.1882400512695,71.6848983764648,73.366943359375,73.9915008544922,74.5087738037109,75.841667175293
423,CYP,SE.SEC.CUAT.PO.FE.ZS,27.4067802429199,28.7918491363525,31.2254295349121,31.3428192138672,31.0341796875,32.870288848877
424,CYP,SE.SEC.CUAT.PO.MA.ZS,27.1775093078613,28.333740234375,30.6401691436768,31.2212200164795,30.7104301452637,32.2187614440918
425,CYP,SE.SEC.CUAT.PO.ZS,27.296329498291,28.5707092285156,30.9415702819824,31.2834701538086,30.8749599456787,32.5500411987305
426,CYP,SE.SEC.CUAT.UP.FE.ZS,55.2817802429199,58.4336891174316,60.6901092529297,61.3696899414063,60.7402687072754,62.3367805480957
427,CYP,SE.SEC.CUAT.UP.MA.ZS,62.3096694946289,64.1658172607422,66.5356597900391,67.7817916870117,67.0069580078125,68.6781005859375
428,CYP,SE.SEC.CUAT.UP.ZS,58.6673393249512,61.2007484436035,63.5253410339355,64.4992599487305,63.822208404541,65.4537200927734
429,CYP,SE.TER.CUAT.ST.FE.ZS,23.4362106323242,25.2942295074463,27.9847393035889,29.2930698394775,28.7935009002686,30.4452495574951
430,CYP,SE.TER.CUAT.ST.MA.ZS,26.4438095092773,27.6045799255371,29.4965496063232,30.5653991699219,30.0803394317627,31.3437404632568
431,CYP,SE.TER.CUAT.ST.ZS,24.8850708007813,26.4095001220703,28.7180099487305,29.9140605926514,29.4263591766357,30.8868808746338
432,CZE,SE.PRM.CUAT.FE.ZS,,99.8836822509766,99.8975296020508,99.8857192993164,99.8760070800781,99.8513870239258
433,CZE,SE.PRM.CUAT.MA.ZS,,99.8762893676758,99.8649215698242,99.8476104736328,99.8563613891602,99.8989181518555
434,CZE,SE.PRM.CUAT.ZS,,99.8801422119141,99.8818817138672,99.8673782348633,99.8665313720703,99.8743362426758
435,CZE,SE.SEC.CUAT.LO.FE.ZS,,99.7621917724609,99.7779998779297,99.8139877319336,99.783447265625,99.7743301391602
436,CZE,SE.SEC.CUAT.LO.MA.ZS,,99.7975616455078,99.7995071411133,99.7700881958008,99.7951736450195,99.8747711181641
437,CZE,SE.SEC.CUAT.LO.ZS,,99.7791290283203,99.7883224487305,99.7928619384766,99.7891006469727,99.8228225708008
438,CZE,SE.SEC.CUAT.PO.FE.ZS,,12.5781898498535,12.6613397598267,13.4921102523804,14.6807203292847,15.8954696655273
439,CZE,SE.SEC.CUAT.PO.MA.ZS,,15.7116298675537,15.6472597122192,15.8346996307373,16.829439163208,17.9875507354736
440,CZE,SE.SEC.CUAT.PO.ZS,,14.0790796279907,14.0937299728394,14.6193599700928,15.717679977417,16.9054698944092
441,CZE,SE.SEC.CUAT.UP.FE.ZS,,79.2586517333984,79.6304016113281,80.0522613525391,81.7112731933594,82.5794677734375
442,CZE,SE.SEC.CUAT.UP.MA.ZS,,92.2425918579102,92.4415130615234,92.6974029541016,93.1870269775391,93.794189453125
443,CZE,SE.SEC.CUAT.UP.ZS,,85.4778289794922,85.7760925292969,86.137077331543,87.2494125366211,87.9936599731445
444,CZE,SE.TER.CUAT.ST.FE.ZS,,10.4870004653931,10.7086095809937,11.6789999008179,12.7452602386475,13.8207998275757
445,CZE,SE.TER.CUAT.ST.MA.ZS,,14.631950378418,14.6766901016235,15.0134296417236,15.9964799880981,16.9513607025146
446,CZE,SE.TER.CUAT.ST.ZS,,12.4723901748657,12.6121597290039,13.283519744873,14.3142795562744,15.3321599960327
447,DEU,SE.PRM.CUAT.FE.ZS,100.0,100.0,100.0,100.0,100.0,100.0
448,DEU,SE.PRM.CUAT.MA.ZS,100.0,100.0,100.0,100.0,100.0,100.0
449,DEU,SE.PRM.CUAT.ZS,100.0,100.0,100.0,100.0,100.0,100.0
450,DEU,SE.SEC.CUAT.LO.FE.ZS,96.5074691772461,96.6081237792969,96.7584915161133,96.3851623535156,96.3602828979492,96.1299819946289
451,DEU,SE.SEC.CUAT.LO.MA.ZS,97.3251266479492,97.2818832397461,97.4354629516602,97.1188201904297,97.0770034790039,96.9428176879883
452,DEU,SE.SEC.CUAT.LO.ZS,96.9008636474609,96.9334335327148,97.0852127075195,96.7395401000977,96.7073287963867,96.5238418579102
453,DEU,SE.SEC.CUAT.PO.FE.ZS,,22.2927093505859,22.9386692047119,23.9706001281738,25.1243000030518,25.6357192993164
454,DEU,SE.SEC.CUAT.PO.MA.ZS,,32.3749389648438,32.8308792114258,34.0019798278809,34.8621711730957,35.1728286743164
455,DEU,SE.SEC.CUAT.PO.ZS,,27.1606197357178,27.7127704620361,28.8160705566406,29.8395595550537,30.2569007873535
456,DEU,SE.SEC.CUAT.UP.FE.ZS,70.5457229614258,70.9299011230469,72.42333984375,73.6714782714844,74.3816909790039,75.1662902832031
457,DEU,SE.SEC.CUAT.UP.MA.ZS,85.2571029663086,85.2552490234375,86.2872085571289,87.1130294799805,87.2623596191406,87.4699478149414
458,DEU,SE.SEC.CUAT.UP.ZS,77.6236801147461,77.8464736938477,79.1142120361328,80.1641693115234,80.6187515258789,81.1279907226563
459,DEU,SE.TER.CUAT.ST.FE.ZS,16.5399494171143,16.3792304992676,16.9487209320068,17.8673706054688,18.9221096038818,19.2387294769287
460,DEU,SE.TER.CUAT.ST.MA.ZS,28.0391902923584,27.0274906158447,27.3266696929932,28.5938091278076,29.4880504608154,29.6306304931641
461,DEU,SE.TER.CUAT.ST.ZS,22.0724792480469,21.5204296112061,21.957239151001,23.0485801696777,24.0383396148682,24.2740898132324
462,DNK,SE.PRM.CUAT.FE.ZS,,,,100.0,,
463,DNK,SE.PRM.CUAT.MA.ZS,,,,100.0,,
464,DNK,SE.PRM.CUAT.ZS,,,,100.0,,
465,DNK,SE.SEC.CUAT.LO.FE.ZS,,,,100.0,,
466,DNK,SE.SEC.CUAT.LO.MA.ZS,,,,100.0,,
467,DNK,SE.SEC.CUAT.LO.ZS,,,,100.0,,
468,DNK,SE.SEC.CUAT.PO.FE.ZS,,,,36.5706596374512,,
469,DNK,SE.SEC.CUAT.PO.MA.ZS,,,,31.7491703033447,,
470,DNK,SE.SEC.CUAT.PO.ZS,,,,34.1422882080078,,
471,DNK,SE.SEC.CUAT.UP.FE.ZS,,,75.4280014038086,78.0977935791016,73.4925384521484,73.4337310791016
472,DNK,SE.SEC.CUAT.UP.MA.ZS,,,77.0854263305664,79.4719467163086,80.8034896850586,76.4354095458984
473,DNK,SE.SEC.CUAT.UP.ZS,,,76.2814102172852,78.7898864746094,74.9776077270508,74.9399795532227
474,DNK,SE.TER.CUAT.ST.FE.ZS,,,33.6354484558105,36.5706596374512,34.6268692016602,33.9758987426758
475,DNK,SE.TER.CUAT.ST.MA.ZS,,,29.6482391357422,31.7491703033447,31.1851005554199,29.7248802185059
476,DNK,SE.TER.CUAT.ST.ZS,,,31.6582908630371,34.1422882080078,32.0692710876465,31.8427391052246
477,DOM,SE.PRM.CUAT.FE.ZS,,,55.087818145752,,,63.3879089355469
478,DOM,SE.PRM.CUAT.MA.ZS,,,55.3016586303711,,,62.2942504882813
479,DOM,SE.PRM.CUAT.ZS,,,55.1926002502441,,,62.8533401489258
480,DOM,SE.SEC.CUAT.LO.FE.ZS,,,43.346378326416,,,53.3448715209961
481,DOM,SE.SEC.CUAT.LO.MA.ZS,,,41.6811790466309,,,51.8828506469727
482,DOM,SE.SEC.CUAT.LO.ZS,,,42.5304489135742,,,52.6302490234375
483,DOM,SE.SEC.CUAT.PO.FE.ZS,,,21.2383193969727,,,12.2508201599121
484,DOM,SE.SEC.CUAT.PO.MA.ZS,,,15.9586296081543,,,9.25432014465332
485,DOM,SE.SEC.CUAT.PO.ZS,,,18.651330947876,,,10.7861700057983
486,DOM,SE.SEC.CUAT.UP.FE.ZS,,,33.2983093261719,,,33.2561302185059
487,DOM,SE.SEC.CUAT.UP.MA.ZS,,,28.2447299957275,,,28.2863693237305
488,DOM,SE.SEC.CUAT.UP.ZS,,,30.8221206665039,,,30.8269691467285
489,DOM,SE.TER.CUAT.ST.FE.ZS,,,21.2383193969727,,,12.2508201599121
490,DOM,SE.TER.CUAT.ST.MA.ZS,,,15.9586296081543,,,9.25432014465332
491,DOM,SE.TER.CUAT.ST.ZS,,,18.651330947876,,,10.7861700057983
492,DZA,SE.PRM.CUAT.FE.ZS,,38.4552001953125,,55.1884689331055,,
493,DZA,SE.PRM.CUAT.MA.ZS,,54.6606101989746,,73.4707565307617,,
494,DZA,SE.PRM.CUAT.ZS,,46.5909004211426,,64.3715362548828,,
495,DZA,SE.SEC.CUAT.LO.FE.ZS,,20.8973407745361,,39.5356216430664,,
496,DZA,SE.SEC.CUAT.LO.MA.ZS,,27.3819904327393,,55.0034103393555,,
497,DZA,SE.SEC.CUAT.LO.ZS,,24.1528606414795,,47.304988861084,,
498,DZA,SE.SEC.CUAT.PO.FE.ZS,,,,7.39356994628906,,
499,DZA,SE.SEC.CUAT.PO.MA.ZS,,,,8.663330078125,,
500,DZA,SE.SEC.CUAT.PO.ZS,,,,8.03135967254639,,
501,DZA,SE.SEC.CUAT.UP.FE.ZS,,6.65209007263184,,22.7452392578125,,
502,DZA,SE.SEC.CUAT.UP.MA.ZS,,8.65499973297119,,28.0634002685547,,
503,DZA,SE.SEC.CUAT.UP.ZS,,7.65761995315552,,25.4165191650391,,
504,DZA,SE.TER.CUAT.ST.FE.ZS,,,,7.39356994628906,,
505,DZA,SE.TER.CUAT.ST.MA.ZS,,,,8.663330078125,,
506,DZA,SE.TER.CUAT.ST.ZS,,,,8.03135967254639,,
507,ECU,SE.PRM.CUAT.FE.ZS,,,72.7819900512695,73.0590972900391,72.6386184692383,73.2085723876953
508,ECU,SE.PRM.CUAT.MA.ZS,,,76.188720703125,76.9528274536133,76.5378189086914,77.2700500488281
509,ECU,SE.PRM.CUAT.ZS,,,74.4129104614258,74.9026184082031,74.4927597045898,75.1295700073242
510,ECU,SE.SEC.CUAT.LO.FE.ZS,,,42.665599822998,42.6712608337402,42.736930847168,44.4753112792969
511,ECU,SE.SEC.CUAT.LO.MA.ZS,,,43.5273399353027,43.468578338623,43.3674011230469,44.9182586669922
512,ECU,SE.SEC.CUAT.LO.ZS,,,43.0781402587891,43.0487594604492,43.0367393493652,44.6848182678223
513,ECU,SE.SEC.CUAT.PO.FE.ZS,,,10.7756700515747,10.650369644165,10.7686500549316,11.0251502990723
514,ECU,SE.SEC.CUAT.PO.MA.ZS,,,12.1792898178101,11.2598896026611,11.4124698638916,11.7374496459961
515,ECU,SE.SEC.CUAT.PO.ZS,,,11.4476299285889,10.9389495849609,11.0747900009155,11.3620500564575
516,ECU,SE.SEC.CUAT.UP.FE.ZS,,,32.8607215881348,32.9567718505859,33.8014602661133,34.6085891723633
517,ECU,SE.SEC.CUAT.UP.MA.ZS,,,33.6710205078125,33.5247802734375,34.2944488525391,35.262020111084
518,ECU,SE.SEC.CUAT.UP.ZS,,,33.2486381530762,33.225700378418,34.035888671875,34.9176483154297
519,ECU,SE.TER.CUAT.BA.FE.ZS,,,9.40495014190674,9.52138996124268,9.71469020843506,9.81418037414551
520,ECU,SE.TER.CUAT.BA.MA.ZS,,,10.9927396774292,10.0647096633911,10.2563600540161,10.7774600982666
521,ECU,SE.TER.CUAT.BA.ZS,,,10.1650800704956,9.77863025665283,9.97227001190186,10.2697896957397
522,ECU,SE.TER.CUAT.MS.FE.ZS,,,0.393559992313385,0.588630020618439,0.559830009937286,0.646889984607697
523,ECU,SE.TER.CUAT.MS.MA.ZS,,,1.02804005146027,0.939869999885559,1.07862997055054,1.23459994792938
524,ECU,SE.TER.CUAT.MS.ZS,,,0.697300016880035,0.754930019378662,0.806529998779297,0.924860000610352
525,EGY,SE.PRM.CUAT.FE.ZS,,40.3436508178711,,,,
526,EGY,SE.PRM.CUAT.MA.ZS,,58.2010498046875,,,,
527,EGY,SE.PRM.CUAT.ZS,,49.4078102111816,,,,
528,EGY,SE.SEC.CUAT.LO.FE.ZS,,36.4453315734863,,,,
529,EGY,SE.SEC.CUAT.LO.MA.ZS,,52.1774482727051,,,,
530,EGY,SE.SEC.CUAT.LO.ZS,,44.4307289123535,,,,
531,EGY,SE.SEC.CUAT.PO.FE.ZS,,12.8073902130127,,,,
532,EGY,SE.SEC.CUAT.PO.MA.ZS,,19.9168796539307,,,,
533,EGY,SE.SEC.CUAT.PO.ZS,,16.4160709381104,,,,
534,EGY,SE.SEC.CUAT.UP.FE.ZS,,33.1435813903809,,,,
535,EGY,SE.SEC.CUAT.UP.MA.ZS,,47.4006385803223,,,,
536,EGY,SE.SEC.CUAT.UP.ZS,,40.3802604675293,,,,
537,EGY,SE.TER.CUAT.ST.FE.ZS,,10.1215696334839,,,,
538,EGY,SE.TER.CUAT.ST.MA.ZS,,16.1078205108643,,,,
539,EGY,SE.TER.CUAT.ST.ZS,,13.1600999832153,,,,
540,ESP,SE.PRM.CUAT.FE.ZS,83.4783935546875,84.3269577026367,84.6617431640625,85.2227020263672,85.348030090332,86.0695419311523
541,ESP,SE.PRM.CUAT.MA.ZS,88.5622634887695,88.9581069946289,89.3661880493164,89.6887512207031,89.8415222167969,90.4639434814453
542,ESP,SE.PRM.CUAT.ZS,85.9474563598633,86.5810623168945,86.9558563232422,87.4016494750977,87.5390701293945,88.210693359375
543,ESP,SE.SEC.CUAT.LO.FE.ZS,59.0312881469727,60.3833885192871,61.3471183776855,62.3463592529297,63.2927398681641,64.2052383422852
544,ESP,SE.SEC.CUAT.LO.MA.ZS,66.2244567871094,67.503662109375,68.297233581543,69.0540466308594,69.7849578857422,70.7405776977539
545,ESP,SE.SEC.CUAT.LO.ZS,62.5247802734375,63.8490104675293,64.736328125,65.6189880371094,66.458381652832,67.3895492553711
546,ESP,SE.SEC.CUAT.PO.FE.ZS,22.2828693389893,22.701789855957,23.3087100982666,23.6674900054932,24.3787403106689,25.1932106018066
